Company,TypeName,Ram,Weight,Price,TouchScreen,Ips,Ppi,Cpu_brand,HDD,SSD,Gpu_brand,Os,storage_type,Second_Price,Inches,ScreenResolution,Cpu,Gpu,Memory,storage_capacity,log_price,GHz
HP,Notebook,4,2.31,470.78,0,0,141.21199808219862,Intel Core i5,500,0,Intel,Windows,hdd,50083.2,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,Intel HD Graphics 520,500GB HDD,500,6.154390893600181,2.3
Lenovo,Ultrabook,8,0.99,700.66,1,1,234.9767648087785,Other Intel Processor,0,512,Intel,Windows,ssd,74538.72,12.5,IPS Panel Touchscreen 2560x1440,Intel Core M 6Y75 1.2GHz,Intel HD Graphics 515,512GB SSD,512,6.552022747975662,1.2
Lenovo,Gaming,32,4.6,1622.7,0,1,127.33567457123112,Intel Core i7,0,512,Nvidia,Windows,ssd,172627.19999999998,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6820HK 2.7GHz,Nvidia GeForce GTX 980M,512GB SSD +  1.0TB Hybrid,512,7.391846707545491,2.7
HP,Ultrabook,16,1.3,1026.2,0,1,331.2642361026012,Intel Core i7,0,512,Intel,Windows,ssd,109170.72,13.3,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,512GB SSD,512,6.933617938507864,2.7
Dell,Notebook,8,2.18,375.62,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows,ssd,39960,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,256GB SSD,256,5.928577994052791,2.5
HP,Notebook,4,1.54,516.35,0,0,157.3505121487356,Intel Core i5,500,0,Intel,Windows,hdd,54931.14719999999,14,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,Intel HD Graphics 520,500GB HDD,500,6.246784830117413,2.3
HP,Workstation,8,1.9,748.74,0,0,141.21199808219862,Intel Core i7,0,256,AMD,Windows,ssd,79653.59999999999,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,AMD FirePro W4190M,256GB SSD,256,6.618391793747818,2.5
Lenovo,Notebook,8,1.7,600.5,0,0,157.3505121487356,Intel Core i5,0,180,Intel,Windows,ssd,63882.72,14,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,Intel HD Graphics 520,180GB SSD,180,6.397762641520038,2.3
Acer,Notebook,4,2.4,193.82,0,0,100.45466986113652,AMD Processor,500,0,AMD,Windows,hdd,20619.36,15.6,1366x768,AMD A8-Series 7410 2.2GHz,AMD Radeon R5,500GB HDD,500,5.266929893306404,2.2
Dell,Notebook,4,2.2,197.07,0,0,100.45466986113652,Other Intel Processor,500,0,Intel,Others,hdd,20965.1472,15.6,1366x768,Intel Pentium Quad Core N3700 1.6GHz,Intel HD Graphics,500GB HDD,500,5.283558995572491,1.6
HP,Notebook,4,1.86,173.28,0,0,100.45466986113652,Intel Core i3,1000,0,Intel,Others,hdd,18434.3472,15.6,1366x768,Intel Core i3 6006U 2GHz,Intel HD Graphics 520,1TB HDD,1000,5.15490878325268,2
Asus,Gaming,8,2.7,800.83,0,1,127.33567457123112,Intel Core i7,1000,256,Nvidia,Windows,both,85194.72,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1060,256GB SSD +  1TB HDD,1256,6.68564868983677,2.8
Dell,Ultrabook,4,1.4,409.86,0,1,165.6321180513006,Intel Core i5,0,256,AMD,Windows,ssd,43601.688,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,AMD Radeon 530,256GB SSD,256,6.015815637971813,1.6
HP,Netbook,4,2.4,800.83,0,0,125.36742798669836,Intel Core i5,0,128,Intel,Windows,ssd,85194.72,12.5,1366x768,Intel Core i5 6200U 2.3GHz,Intel HD Graphics 520,128GB SSD,128,6.68564868983677,2.3
Acer,Notebook,8,2.4,400.16,0,0,141.21199808219862,Intel Core i5,1000,256,Nvidia,Windows,both,42570.72,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,Nvidia GeForce GTX 950M,256GB SSD +  1TB HDD,1256,5.991864467129309,2.5
Dell,Notebook,8,2.36,319.93,0,0,141.21199808219862,Intel Core i5,1000,0,AMD,Windows,hdd,34035.263999999996,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,AMD Radeon R7 M445,1TB HDD,1000,5.768102221864501,2.5
MSI,Gaming,8,2.6,800.83,0,0,127.33567457123112,Intel Core i7,0,256,Nvidia,Windows,ssd,85194.72,17.3,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,Nvidia GeForce GTX 965M,256GB SSD,256,6.68564868983677,2.6
HP,Notebook,4,1.96,250.42,0,0,100.45466986113652,Other Intel Processor,1000,0,Intel,Windows,hdd,26640,15.6,1366x768,Intel Pentium Quad Core N3710 1.6GHz,Intel HD Graphics 405,1TB HDD,1000,5.523139508240802,1.6
Asus,Gaming,16,4.3,1151.41,0,1,127.33567457123112,Intel Core i7,1000,128,Nvidia,Windows,both,122490.72,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,Nvidia GeForce GTX 980M,128GB SSD +  1TB HDD,1128,7.0487425572830285,2.6
Dell,Ultrabook,4,1.5,568.52,0,0,125.36742798669836,Intel Core i3,500,0,Intel,Windows,hdd,60480.792,12.5,1366x768,Intel Core i3 6100U 2.3GHz,Intel HD Graphics 520,500GB HDD,500,6.343036492870811,2.3
Dell,Ultrabook,4,1.5,584.46,0,0,125.36742798669836,Intel Core i3,0,128,Intel,Windows,ssd,62176.1616,12.5,1366x768,Intel Core i3 6100U 2.3GHz,Intel HD Graphics 520,128GB SSD,128,6.37068834401092,2.3
Acer,Notebook,4,2.2,104.67,0,0,100.45466986113652,Other Intel Processor,0,16,Intel,Others,ssd,11135.52,15.6,1366x768,Intel Celeron Dual Core 3205U 1.5GHz,Intel HD Graphics,16GB SSD,16,4.650812543866793,1.5
HP,Workstation,8,3,1451.91,0,1,127.33567457123112,Intel Core i7,1000,0,AMD,Windows,hdd,154458.72,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,AMD FirePro W6150M,1TB HDD,1000,7.280635209992612,2.6
Lenovo,Gaming,16,2.4,600.5,0,0,141.21199808219862,Intel Core i7,0,512,Nvidia,Windows,ssd,63882.72,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050 Ti,512GB SSD,512,6.397762641520038,2.8
Dell,Ultrabook,8,1.5,707.73,0,0,125.36742798669836,Intel Core i5,0,256,Intel,Windows,ssd,75289.968,12.5,1366x768,Intel Core i5 6200U 2.3GHz,Intel HD Graphics 520,256GB SSD,256,6.5620626650268505,2.3
MSI,Gaming,8,2.9,756.85,0,0,127.33567457123112,Intel Core i7,1000,128,Nvidia,Windows,both,80516.20319999999,17.3,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,Nvidia GeForce GTX 960M,128GB SSD +  1TB HDD,1128,6.629165083208574,2.6
Lenovo,2 in 1 Convertible,4,2.1,434.22,1,1,141.21199808219862,Intel Core i5,0,256,Intel,Windows,ssd,46193.759999999995,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 6200U 2.3GHz,Intel HD Graphics 520,256GB SSD,256,6.073551318106091,2.3
HP,Notebook,4,2.1,199.33,0,0,141.21199808219862,AMD Processor,1000,0,AMD,Windows,hdd,21205.44,15.6,Full HD 1920x1080,AMD A6-Series 9220 2.5GHz,AMD Radeon R4,1TB HDD,1000,5.2949617427346745,2.5
Asus,Gaming,16,2.59,670.61,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows,both,71341.92,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,Nvidia GeForce GTX 960M,128GB SSD +  1TB HDD,1128,6.508187745940033,2.6
HP,Notebook,8,1.16,850.91,1,0,276.053530085501,Other Intel Processor,0,256,Intel,Windows,ssd,90522.72,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core M 6Y54 1.1GHz,Intel HD Graphics 515,256GB SSD,256,6.746306365048765,1.1
Dell,Notebook,4,2.24,385.21,0,0,100.45466986113652,Intel Core i5,500,0,AMD,Windows,hdd,40980.312,15.6,1366x768,Intel Core i5 6200U 2.3GHz,AMD Radeon R5 M315,500GB HDD,500,5.953788640126981,2.3
Lenovo,Notebook,4,2.1,214.86,0,0,100.45466986113652,Intel Core i3,0,128,Intel,Windows,ssd,22857.12,15.6,1366x768,Intel Core i3 6006U 2.0GHz,Intel HD Graphics 520,128GB SSD,128,5.369986653238397,2
HP,Ultrabook,8,1.16,986.14,0,0,165.6321180513006,Intel Core i7,0,512,Intel,Windows,ssd,104908.31999999999,13.3,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,Intel HD Graphics 520,512GB SSD,512,6.893798332352932,2.5
Dell,Ultrabook,8,1.23,690.65,0,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows,ssd,73473.12,13.3,Full HD 1920x1080,Intel Core i7 7560U 2.4GHz,Intel Iris Plus Graphics 640,256GB SSD,256,6.537633183145969,2.4
Lenovo,Gaming,16,4.6,1377.28,0,1,127.33567457123112,Intel Core i7,0,256,Nvidia,Windows,ssd,146519.46719999998,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6820HK 2.7GHz,Nvidia GeForce GTX 980M,256GB SSD +  1.0TB Hybrid,256,7.227865818653256,2.7
Razer,Ultrabook,8,1.25,515.36,1,0,352.4651472131677,Intel Core i7,0,256,Intel,Windows,ssd,54825.119999999995,12.5,Touchscreen / 4K Ultra HD 3840x2160,Intel Core i7 6500U 2.5GHz,Intel HD Graphics 520,256GB SSD,256,6.244865685582889,2.5
Toshiba,Ultrabook,16,1.05,1114.85,0,0,165.6321180513006,Intel Core i7,0,512,Intel,Windows,ssd,118601.28,13.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,512GB SSD,512,7.016475145696379,2.7
Asus,Gaming,8,3.52,657.34,0,0,127.33567457123112,Intel Core i7,1000,128,Nvidia,Windows,both,69929.4672,17.3,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,Nvidia GeForce GTX 960M,128GB SSD +  1TB HDD,1128,6.488201388430871,2.6
HP,Notebook,8,1.16,846.41,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows,ssd,90043.2,13.3,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,Intel HD Graphics 520,256GB SSD,256,6.741003875779043,2.3
HP,Notebook,8,1.43,757.76,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows,ssd,80612.64,14,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,Intel HD Graphics 520,256GB SSD,256,6.6303667128155315,2.3
Dell,Notebook,4,2.09,262.25,0,0,100.45466986113652,Intel Core i5,500,0,Intel,Others,hdd,27899.006400000002,15.6,1366x768,Intel Core i5 6200U 2.3GHz,Intel HD Graphics 520,500GB HDD,500,5.569298247276406,2.3
Asus,Notebook,4,2,217.86,0,0,100.45466986113652,Intel Core i3,1000,0,Intel,Windows,hdd,23176.8,15.6,1366x768,Intel Core i3 7100U 2.4GHz,Intel HD Graphics 620,1TB HDD,1000,5.3838526546543,2.4
Lenovo,2 in 1 Convertible,8,1.8,835.89,1,1,157.3505121487356,Intel Core i7,0,256,Intel,Windows,ssd,88924.31999999999,14,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.5GHz,Intel HD Graphics 520,256GB SSD,256,6.728497025480064,2.5
HP,Ultrabook,8,1.26,949.08,0,0,125.36742798669836,Intel Core i5,0,256,Intel,Windows,ssd,100965.59999999999,12.5,1366x768,Intel Core i5 6300U 2.4GHz,Intel HD Graphics 520,256GB SSD,256,6.855493094319327,2.4
Lenovo,Gaming,8,2.4,495.32,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia,Others,both,52693.92,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,Nvidia GeForce GTX 1060,128GB SSD +  1TB HDD,1128,6.2052040183468975,2.5
HP,Gaming,8,3.35,565.44,0,1,127.33567457123112,Intel Core i5,1000,128,Nvidia,Windows,both,60153.119999999995,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 6300HQ 2.3GHz,Nvidia GeForce GTX 1060,128GB SSD +  1TB HDD,1128,6.337604189131332,2.3
HP,Notebook,8,2.04,315.02,0,0,100.45466986113652,Intel Core i7,2000,0,Intel,Windows,hdd,33513.119999999995,15.6,1366x768,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,2TB HDD,2000,5.752636128873589,2.7
Lenovo,2 in 1 Convertible,8,1.8,1026.9,1,1,157.3505121487356,Intel Core i7,0,512,Nvidia,Windows,ssd,109244.24639999999,14,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6600U 2.6GHz,Nvidia Quadro M500M,512GB SSD,512,6.934299834204249,2.6
HP,Ultrabook,8,1.84,376.63,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows,ssd,40066.56,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,256GB SSD,256,5.931263273167188,2.7
Acer,Notebook,4,2.23,308.51,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia,Windows,hdd,32820.479999999996,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,Nvidia GeForce 940MX,1TB HDD,1000,5.73175425773095,2.5
HP,Workstation,8,3,1977.99,0,1,127.33567457123112,Intel Core i7,0,256,Nvidia,Windows,ssd,210424.032,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,Nvidia Quadro M3000M,256GB SSD,256,7.589836456558149,2.6
Dell,Notebook,8,2.5,392.65,0,0,100.45466986113652,Intel Core i5,1000,0,AMD,Windows,hdd,41771.52,15.6,1366x768,Intel Core i5 7200U 2.5GHz,AMD Radeon R7 M445,1TB HDD,1000,5.972918629820883,2.5
MSI,Gaming,16,3.78,1201.5,0,0,127.33567457123112,Intel Core i7,1000,256,Nvidia,Windows,both,127818.72,17.3,Full HD 1920x1080,Intel Core i7 6820HQ 2.7GHz,Nvidia GeForce GTX 980M,256GB SSD +  1TB HDD,1256,7.091326055176523,2.7
HP,Ultrabook,8,1.88,1087.67,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows,ssd,115709.2416,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,Intel HD Graphics 520,256GB SSD,256,6.991793072584934,2.5
Lenovo,2 in 1 Convertible,16,2.8,1222.03,1,1,209.80068286498081,Intel Core i7,0,512,Intel,Windows,ssd,130003.2,14,IPS Panel Touchscreen 2560x1440,Intel Core i7 6600U 2.6GHz,Intel HD Graphics 520,512GB SSD,512,7.108268689348363,2.6
MSI,Gaming,8,2.4,572.35,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows,both,60888.384,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050,128GB SSD +  1TB HDD,1128,6.349750692364485,2.8
HP,2 in 1 Convertible,8,1.48,815.86,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows,ssd,86793.12,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 6300U 2.4GHz,Intel HD Graphics 520,256GB SSD,256,6.704242771617076,2.4
HP,Workstation,8,2.59,1116.35,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows,ssd,118761.12,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,Nvidia Quadro M1000M,256GB SSD,256,7.017819713844446,2.6
HP,2 in 1 Convertible,8,1.48,901,1,0,220.84282406840083,Intel Core i7,0,256,Intel,Windows,ssd,95850.72,13.3,Touchscreen 2560x1440,Intel Core i7 6600U 2.6GHz,Intel HD Graphics 520,256GB SSD,256,6.803505257608338,2.6
HP,Workstation,8,2,951.08,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows,ssd,101178.72,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,Nvidia Quadro M1000M,256GB SSD,256,6.857598180984202,2.6
HP,Ultrabook,8,1.26,1150.39,0,0,176.23257360658386,Intel Core i7,0,256,Intel,Windows,ssd,122381.49599999998,12.5,Full HD 1920x1080,Intel Core i7 6500U 2.50GHz,Intel HD Graphics 520,256GB SSD,256,7.047856294300351,2.5
Dell,Notebook,8,2.18,505.79,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows,ssd,53807.471999999994,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,Nvidia GeForce 940MX,256GB SSD,256,6.226121563380083,2.7
HP,Notebook,8,1.88,790.81,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows,ssd,84129.12,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,Intel HD Graphics 520,256GB SSD,256,6.673057736638866,2.3
Lenovo,2 in 1 Convertible,8,1.27,1171.45,1,1,209.80068286498081,Intel Core i7,0,256,Intel,Windows,ssd,124621.92,14,IPS Panel Touchscreen 2560x1440,Intel Core i7 6500U 2.5GHz,Intel HD Graphics 520,256GB SSD,256,7.065997576712649,2.5
Lenovo,Notebook,4,1.9,169.78,0,0,100.45466986113652,Intel Core i3,1000,0,Intel,Others,hdd,18061.92,15.6,1366x768,Intel Core i3 6006U 2.0GHz,Intel HD Graphics 520,1TB HDD,1000,5.134503481309822,2
HP,Notebook,4,1.86,148.75,0,0,100.45466986113652,AMD Processor,500,0,AMD,Windows,hdd,15824.16,15.6,1366x768,AMD E-Series 7110 1.8GHz,AMD Radeon R2 Graphics,500GB HDD,500,5.002267044425739,1.8
Lenovo,Notebook,8,2.32,300,0,0,141.21199808219862,Intel Core i5,1000,0,AMD,Others,hdd,31914.719999999998,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,AMD Radeon R5 M330,1TB HDD,1000,5.703782474656201,2.3
Dell,Gaming,8,2.62,600.5,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows,hdd,63882.72,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050Ti,1TB HDD,1000,6.397762641520038,2.8
Dell,Notebook,8,2.04,1127.21,1,1,282.42399616439724,Intel Core i5,0,256,Nvidia,Windows,ssd,119916.23039999999,15.6,IPS Panel Touchscreen / 4K Ultra HD 3840x2160,Intel Core i5 6300HQ 2.3GHz,Nvidia GeForce 960M,256GB SSD,256,7.027500832085218,2.3
HP,Notebook,4,1.91,239.84,0,0,141.21199808219862,AMD Processor,0,256,AMD,Windows,ssd,25515.2592,15.6,Full HD 1920x1080,AMD A6-Series A6-9220 2.5GHz,AMD Radeon 520,256GB SSD,256,5.4799720343542875,2.5
MSI,Gaming,16,2.7,747.64,0,0,127.33567457123112,Intel Core i7,1000,256,Nvidia,Windows,both,79536.38399999999,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050 Ti,256GB SSD +  1TB HDD,1256,6.616921578697977,2.8
Lenovo,Ultrabook,12,1.4,1151.41,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows,ssd,122490.72,14,Full HD 1920x1080,Intel Core i7 6600U 2.6GHz,Intel HD Graphics 520,512GB SSD,512,7.0487425572830285,2.6
HP,2 in 1 Convertible,8,1.48,1022.2,1,0,220.84282406840083,Intel Core i7,0,512,Intel,Windows,ssd,108744.48,13.3,Touchscreen 2560x1440,Intel Core i7 6600U 2.6GHz,Intel HD Graphics 520,512GB SSD,512,6.929712446334179,2.6
Lenovo,Ultrabook,8,1.7,750.75,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows,ssd,79866.72,14,Full HD 1920x1080,Intel Core i7 6600U 2.6GHz,Intel HD Graphics 520,256GB SSD,256,6.62107270686344,2.6
MSI,Gaming,16,1.7,885.97,0,0,157.3505121487356,Intel Core i7,1000,256,Nvidia,Windows,both,94252.31999999999,14,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,Nvidia GeForce GTX 970M,256GB SSD +  1TB HDD,1256,6.78668308998667,2.6
HP,Gaming,8,2.62,450.25,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows,hdd,47898.72,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050,1TB HDD,1000,6.109802984056065,2.8
Lenovo,Notebook,8,2.2,229.88,0,0,100.45466986113652,Intel Core i3,1000,0,Intel,Windows,hdd,24455.52,15.6,1366x768,Intel Core i3 6006U 2.0GHz,Intel HD Graphics 520,1TB HDD,1000,5.437557433639541,2
HP,Notebook,4,2.1,238.89,0,0,100.45466986113652,Intel Core i5,500,0,Intel,Others,hdd,25414.0272,15.6,1366x768,Intel Core i5 6200U 2.3GHz,Intel HD Graphics 520,500GB HDD,500,5.476003194937463,2.3
Dell,Gaming,8,2.62,750.25,0,0,282.42399616439724,Intel Core i7,1000,128,Nvidia,Windows,both,79813.44,15.6,4K Ultra HD 3840x2160,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050 Ti,128GB SSD +  1TB HDD,1128,6.620406484320476,2.8
Lenovo,Notebook,8,1.95,696.16,0,1,141.21199808219862,Intel Core i5,0,256,Intel,Windows,ssd,74059.2,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,256GB SSD,256,6.54557951897237,2.5
Lenovo,Notebook,4,2.2,234.39,0,0,141.21199808219862,Intel Core i3,1000,0,Nvidia,Windows,hdd,24935.04,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,Nvidia GeForce 920MX ,1TB HDD,1000,5.456986394676763,2
MSI,Gaming,8,2.2,420.2,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows,hdd,44701.92,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,Nvidia GeForce GTX 1050,1TB HDD,1000,6.0407307884109,2.7
HP,Notebook,8,1.96,340.06,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows,ssd,36177.119999999995,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,Intel HD Graphics 520,256GB SSD,256,5.82912207262934,2.5
HP,Notebook,16,2.1,580.46,0,0,141.21199808219862,Intel Core i7,0,512,Intel,Windows,ssd,61751.52,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,Intel UHD Graphics 620,512GB SSD,512,6.363820892648393,1.8
Asus,Notebook,4,2.2,184.81,0,0,100.45466986113652,Other Intel Processor,500,0,Intel,Windows,hdd,19660.32,15.6,1366x768,Intel Celeron Dual Core N3050 1.6GHz,Intel HD Graphics,500GB HDD,500,5.219328270297665,1.6
Lenovo,Notebook,4,2.1,199.33,0,0,100.45466986113652,Intel Core i5,500,0,Intel,Others,hdd,21205.44,15.6,1366x768,Intel Core i5 6200U 2.3GHz,Intel HD Graphics 520,500GB HDD,500,5.2949617427346745,2.3
Lenovo,Notebook,8,2.2,355.09,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Others,hdd,37775.52,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,Nvidia GeForce 940MX,1TB HDD,1000,5.8723712784711255,2.7
Asus,Notebook,4,2,385.14,0,0,157.3505121487356,Intel Core i3,0,256,Intel,Windows,ssd,40972.32,14,Full HD 1920x1080,Intel Core i3 7100U 2.4GHz,Intel HD Graphics 620,256GB SSD,256,5.953606904551742,2.4
Lenovo,Gaming,16,3.31,653.59,0,1,141.21199808219862,Intel Core i7,0,512,Nvidia,Windows,ssd,69530.4,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,Nvidia GeForce GTX 960,512GB SSD,512,6.482480243551148,2.6
MSI,Gaming,16,1.91,1078.48,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows,both,114731.5536,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,Nvidia GeForce GTX 970M,128GB SSD +  1TB HDD,1128,6.983307921382808,2.6
HP,Notebook,4,2.07,325.54,0,0,100.45466986113652,Intel Core i3,500,0,Intel,Windows,hdd,34632,15.6,1366x768,Intel Core i3 6100U 2.3GHz,Intel HD Graphics 520,500GB HDD,500,5.785485341963352,2.3
Lenovo,2 in 1 Convertible,8,1.36,819.86,1,1,209.80068286498081,Intel Core i5,0,256,Intel,Windows,ssd,87219.36,14,IPS Panel Touchscreen 2560x1440,Intel Core i5 6200U 2.3GHz,Intel HD Graphics 520,256GB SSD,256,6.709133593974665,2.3
Lenovo,Ultrabook,6,1.54,416.19,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows,ssd,44275.68,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,Nvidia GeForce 920M,256GB SSD,256,6.031141886760744,2.7
Dell,Notebook,8,1.98,448.25,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Others,ssd,47686.1328,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,Nvidia GeForce GT 940MX,256GB SSD,256,6.105351112485242,2.7
Acer,Notebook,4,2.1,166.78,0,0,100.45466986113652,Other Intel Processor,500,0,Intel,Windows,hdd,17742.239999999998,15.6,1366x768,Intel Celeron Dual Core N3350 2GHz,Intel HD Graphics 500,500GB HDD,500,5.116675578658839,2
HP,Notebook,6,2.18,400.16,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows,hdd,42570.72,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,Nvidia GeForce GTX 960M,1TB HDD,1000,5.991864467129309,2.6
Asus,Gaming,8,2.591,455.26,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows,both,48431.52,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,Nvidia GeForce GTX 960M,256GB SSD +  1TB HDD,1256,6.120868684319243,2.6
Dell,2 in 1 Convertible,16,2.09,590.48,1,0,141.21199808219862,Intel Core i7,0,512,Intel,Windows,ssd,62817.119999999995,15.6,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,512GB SSD,512,6.380935765461797,2.7
Acer,Notebook,4,2.23,346.07,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows,ssd,36816.479999999996,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,Nvidia GeForce 940MX,256GB SSD,256,5.8466410667341115,2.5
Dell,Ultrabook,8,1.23,550.41,1,0,276.053530085501,Intel Core i5,0,256,Intel,Others,ssd,58554.72,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i5 6300U 2.4GHz,Intel HD Graphics 520,256GB SSD,256,6.310663455058738,2.4
Acer,Gaming,16,4.2,1301.66,0,1,127.33567457123112,Intel Core i7,1000,256,Nvidia,Windows,both,138474.72,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1070,256GB SSD +  1TB HDD,1256,7.171395651953636,2.8
Lenovo,Gaming,8,2.4,410.18,0,1,141.21199808219862,Intel Core i5,1000,0,Nvidia,Windows,hdd,43636.32,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,Nvidia GeForce GTX 1050,1TB HDD,1000,6.016596087745587,2.5
HP,Notebook,4,1.86,242.9,0,0,100.45466986113652,Intel Core i5,500,0,Intel,Windows,hdd,25840.8,15.6,1366x768,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,500GB HDD,500,5.492649836008127,2.5
